Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
32	1.2	0.2	-2230248.5	2604320.0	-278994.97	-17298240.0	-3738641.5	4815062.5	-278994.97	-17298240.0	7.993651	13.4	160000	751840.0	15549248.0	56121680.0	-128817070.0	753281.7	15525000.0	54016720.0	-125663540.0	835940.94	15936659.0	51897730.0	-122504930.0	1095.8588	26.766891	1185.664	943.6905	4964828000000.0	4491330000000.0	1800635400000.0	4136.629876613617
33	1.2	0.2	-2183630.2	2388187.0	-278994.97	-17298240.0	-1701913.0	1744385.6	-278994.97	-3906041.2	7.8265624	6.1	165000	1165424.5	14913817.0	51642576.0	-123229170.0	1166103.5	14890861.0	51911950.0	-121875060.0	1185054.4	15244575.0	49647856.0	-124516020.0	1095.8427	26.773193	1183.5383	943.0196	4416201600000.0	4009928700000.0	1591074500000.0	4263.876209020615
34	1.2	0.2	-2158051.5	2603270.8	-278994.97	-17577246.0	-2064617.6	1791715.4	-278994.97	-4185045.2	7.734884	7.4	170000	-349646.2	13306870.0	48994770.0	-112289900.0	-348242.25	13282298.0	47950770.0	-112350450.0	-344983.06	13604327.0	47331290.0	-119923180.0	1095.901	26.754759	1185.2869	937.7463	3844109200000.0	3451169300000.0	1443948400000.0	4391.0628480911255
35	1.2	0.2	-2063463.6	2299021.8	-278994.97	-17019238.0	-1701912.8	1744385.8	-278994.97	-3906041.0	7.395864	6.1	175000	-677150.94	12617482.0	49835344.0	-117751540.0	-676667.6	12599841.0	52170000.0	-116238380.0	-646121.7	12973330.0	49495770.0	-118083120.0	1095.9038	26.719446	1185.2482	932.876	3534155200000.0	3210199000000.0	1333442600000.0	4518.025712013245
36	1.2	0.2	-2048225.2	2437789.0	-278994.97	-17577244.0	-2120418.2	1843113.5	-278994.97	-4185045.0	7.341246	7.6	180000	-867993.56	12428909.0	51977424.0	-118964340.0	-867564.6	12409635.0	49561776.0	-120092080.0	-873538.1	12714023.0	48000870.0	-116251310.0	1095.7944	26.773706	1182.9032	938.198	3353898000000.0	3045819200000.0	1308980400000.0	4644.177208662033
37	1.2	0.2	-2354521.0	2757748.2	-278994.97	-17298242.0	-1785613.2	1796055.5	-278994.97	-4185045.2	8.439065	6.4	185000	-1144454.4	11739015.0	48790416.0	-116820720.0	-1143878.5	11722327.0	48781744.0	-116173620.0	-1112914.8	12039653.0	47522256.0	-111277680.0	1095.7994	26.754562	1186.4708	932.078	3067386000000.0	2794327400000.0	1202842400000.0	4773.06178689003
38	1.2	0.2	-2388989.5	2723231.5	-278994.97	-17298240.0	-1004403.3	1384937.4	-278994.97	-3906040.8	8.562607	3.6	190000	-1115879.5	11501226.0	50767184.0	-120567660.0	-1115270.4	11485343.0	51725650.0	-114886130.0	-1111573.6	11798082.0	47996296.0	-112572220.0	1095.8876	26.750921	1183.8391	936.6428	2951452800000.0	2702627000000.0	1190385700000.0	4900.688185453415
39	1.2	0.2	-2111301.2	2563695.5	-278994.9	-17298242.0	-1339208.4	1621104.2	-278994.97	-3906041.2	7.5673223	4.8	195000	-1844950.1	10735544.0	46821904.0	-109435380.0	-1844535.8	10720889.0	48811120.0	-114675760.0	-1867203.6	11004078.0	46021430.0	-115720530.0	1095.8705	26.74059	1185.1849	945.3467	2744197800000.0	2529737800000.0	1103756500000.0	5028.321212053299
40	1.2	0.2	-2259107.5	2506268.8	-278994.97	-18135254.0	-1729813.4	1776882.4	-278994.97	-3906041.0	8.097087	6.2	200000	-1878709.1	10670551.0	50769040.0	-120825460.0	-1878492.9	10655151.0	48262670.0	-114803060.0	-1868270.1	10953177.0	48447990.0	-105739200.0	1095.8402	26.774334	1182.4998	913.6069	2698105600000.0	2480859800000.0	1051927800000.0	5155.889085769653
41	1.2	0.2	-2271617.8	2749986.2	-278994.97	-18135254.0	-1004404.2	1450818.4	-278994.97	-3906041.0	8.141925	3.6	205000	-1831565.5	10301689.0	49507410.0	-114272880.0	-1831237.6	10288596.0	47407310.0	-111431980.0	-1832503.6	10561782.0	47707390.0	-113640050.0	1095.8197	26.71299	1185.96	935.8273	2512554000000.0	2319656400000.0	1047651550000.0	5283.473502397537
