Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
47	0.14526054	0.029478753	0.2625368	0.090180926	49.40099	1.5900503	0.8298122	5.068355	-1.545179	480000	1.525879e-08	0.51946765	-0.10446002	-0.49426922	10.805097	0.015142792	0.3844	63.0	1790.1290736198425
48	0.14928363	0.03313885	0.26406425	0.09034704	48.906864	1.571471	0.8560295	4.896585	-2.122653	490000	-5.788803e-08	0.528233	-0.10476072	-0.5227645	10.766154	0.015206917	0.3788	63.0	1830.370523929596
49	0.14935271	0.031458	0.29218742	0.09141258	48.658535	1.5951874	0.8281429	4.495191	-1.3318653	500000	-7.629395e-09	0.52858734	-0.09383529	-0.52336085	10.732536	0.01506961	0.3228	48.0	1869.223534822464
50	0.15046169	0.030079745	0.28336012	0.09593949	48.980392	1.6034348	0.8498508	4.9320493	-1.4481344	510000	4.196167e-09	0.5170043	-0.10933907	-0.47786918	10.749728	0.015136838	0.399	72.0	1909.423259973526
51	0.1508865	0.032401204	0.2967595	0.09256126	48.402912	1.605181	0.87933326	6.538643	-1.8625053	520000	-1.1825562e-08	0.56620413	-0.11139073	-0.5606855	10.753801	0.01520217	0.4118	76.0	1949.2653160095215
52	0.14946681	0.031086856	0.28305984	0.09896072	49.236454	1.6069202	0.84280175	5.0128794	-1.5638406	530000	2.1362304e-08	0.5434348	-0.10439571	-0.5383834	10.703477	0.015089874	0.3847	63.0	1989.379408121109
53	0.1488468	0.029116213	0.24265125	0.10174544	51.35567	1.6339816	0.8811158	5.538517	-2.3834624	540000	-1.9073486e-08	0.54259336	-0.0967864	-0.52506775	10.746879	0.0151790315	0.3388	48.0	2027.4745457172394
54	0.14926715	0.03135053	0.3490379	0.0984868	49.20197	1.6335498	0.84747475	4.9385815	-1.4634122	550000	6.1035155e-09	0.54861593	-0.10507876	-0.5434698	10.7286215	0.0151453	0.3753	63.0	2067.5152616500854
55	0.15021044	0.02850655	0.26952162	0.100761384	49.945	1.6494209	0.8569212	4.9205446	-1.3562678	560000	6.1035155e-09	0.5359284	-0.026634585	-0.5300456	10.758231	0.014054437	0.207	8.0	2102.1274876594543
56	0.15285338	0.034736358	0.2896022	0.10121304	49.859295	1.6472508	0.86566937	4.9401855	-2.4009852	570000	9.918213e-09	0.5452453	-0.073817454	-0.539255	10.721707	0.015617285	0.2522	30.0	2140.3330891132355
57	0.14860727	0.02957045	0.25068313	0.10094261	51.61658	1.6254293	0.8618524	4.837398	-1.9901286	580000	-3.0517577e-09	0.5289657	-0.018030843	-0.52301353	10.706947	0.020649154	0.2569	6.0	2175.74391579628
58	0.15240501	0.028347932	0.25726238	0.09547308	49.82	1.6719099	0.8858913	4.941827	-2.6651084	590000	2.1743775e-08	0.55881125	-0.09703213	-0.5513015	10.7195215	0.015147971	0.3414	52.0	2214.578423500061
