Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
70	0.2496831	0.025437707	0.32679316	0.19461432	52.714287	3.1709313	1.2570666	7.0181637	-1.9069501	710000	6.1035155e-09	0.9864506	-0.024275392	-0.9697317	10.533122	0.014498166	0.221	7.0	2435.7126064300537
71	0.25388393	0.027601667	0.36414123	0.19979465	52.078125	3.1147425	1.3204606	7.0725813	-2.6396754	720000	4.577637e-09	0.9918309	-0.118965305	-0.9738265	10.526836	0.015085237	0.4709	88.0	2474.1292991638184
72	0.25401437	0.030059693	0.36654392	0.19735481	54.342392	3.1924767	1.2653171	6.9676833	-2.0567007	730000	2.1362304e-08	0.9572471	-0.085760996	-0.93136483	10.54584	0.015215028	0.301	35.0	2509.87637090683
73	0.25218314	0.026836447	0.35301822	0.18993835	55.483334	3.1662762	1.2887912	6.619128	-1.5462542	740000	-3.967285e-08	0.9881492	-0.10307358	-0.93145084	10.500873	0.015147804	0.3737	54.0	2546.8450996875763
74	0.25322008	0.03147508	0.38217428	0.18932328	53.44385	3.183144	1.321861	6.7913857	-2.0233011	750000	9.155274e-09	1.0236737	-0.10518913	-0.99927485	10.515123	0.015053156	0.392	58.0	2584.4707849025726
75	0.25243658	0.02933971	0.38433585	0.19484396	54.22826	3.179299	1.2987968	7.2866983	-1.4026555	760000	-1.1825562e-08	1.0508171	-0.086225554	-1.0236049	10.507196	0.0152215855	0.3056	36.0	2620.390831708908
76	0.25437826	0.026713604	0.3756199	0.19878021	54.593407	3.2103212	1.264937	7.211783	-1.4960105	770000	3.089905e-08	0.99350303	-0.09393119	-0.97690856	10.500686	0.0151431365	0.3363	46.0	2656.947657108307
77	0.25310618	0.024864499	0.3444372	0.19341543	54.612022	3.2026265	1.3152217	7.0237637	-2.0070684	780000	-3.5095216e-08	1.035162	-0.1042656	-1.0086225	10.509555	0.015029611	0.3896	58.0	2695.0743505954742
78	0.25289756	0.026489861	0.32891867	0.20121102	54.382515	3.1580842	1.2967876	7.3536267	-1.8586308	790000	-7.6293943e-10	0.99334514	-0.10379526	-0.98054594	10.455247	0.015245055	0.3777	56.0	2732.3013541698456
79	0.2557027	0.028218772	0.37545043	0.20459808	55.57542	3.1890578	1.3145826	6.921063	-1.972136	800000	-3.8909914e-08	1.0068206	-0.112336814	-0.9693041	10.45389	0.015128686	0.4224	74.0	2770.343672275543
80	0.2555253	0.026701316	0.33357662	0.20325749	53.175533	3.3004422	1.3201907	6.948404	-2.0132904	810000	1.2969971e-08	1.0555943	-0.10777697	-1.0366646	10.475307	0.01509791	0.4137	64.0	2808.633791923523
81	0.2564806	0.026950944	0.3557111	0.20591171	53.580647	3.1235235	1.3296181	7.1125007	-1.3111055	820000	2.0599366e-08	0.97743124	-0.06728705	-0.950674	10.437446	0.015124559	0.2174	23.0	2843.187413454056
82	0.25757077	0.0267078	0.34228313	0.19297926	54.617485	3.2076745	1.3602003	7.0770764	-2.032182	830000	-2.2888184e-08	1.0234442	-0.088026315	-1.0045248	10.456191	0.015015127	0.3103	38.0	2878.0610206127167
83	0.25859058	0.02737546	0.3386965	0.20506614	54.217392	3.2590759	1.3313857	7.7670884	-2.275143	840000	-3.6287307e-08	0.9339223	-0.09219195	-0.9089722	10.410521	0.015079813	0.3304	42.0	2914.306496143341
84	0.25300968	0.025780836	0.34893727	0.21245283	54.856354	3.298668	1.3298513	6.917939	-1.7475522	850000	1.525879e-08	0.9735196	-0.019576475	-0.9594583	10.459376	0.016855389	0.2143	6.0	2947.6027896404266
85	0.2564832	0.028244548	0.35184732	0.18762876	55.893257	3.277086	1.3129343	7.2936363	-2.3561301	860000	3.7670134e-09	0.98115	-0.087633006	-0.96378195	10.399679	0.015218723	0.3165	40.0	2983.348866224289
86	0.25318456	0.024878303	0.34146962	0.20247126	55.79888	3.208841	1.3556639	7.256215	-1.5300723	870000	-7.6293943e-10	1.0261014	-0.10753234	-1.008763	10.414065	0.015184833	0.3989	66.0	3021.2205419540405
87	0.25749058	0.025065396	0.3594464	0.20762338	57.45402	3.2345667	1.3359088	7.023349	-1.7530645	880000	-3.0517577e-09	1.036328	-0.019713528	-1.0187356	10.431701	0.018031524	0.2479	6.0	3054.6657547950745
88	0.25260103	0.025829457	0.33851913	0.20297106	58.770588	3.2638845	1.3330064	7.2632847	-1.2841558	890000	-3.3187867e-08	0.9778371	-0.10722178	-0.96495223	10.425268	0.015176285	0.391	63.0	3092.4368674755096
89	0.25817695	0.026162632	0.32589567	0.1999093	56.123596	3.311491	1.3287727	7.247793	-1.9838032	900000	-1.1444092e-09	0.97446424	-0.10092199	-0.9589527	10.397864	0.015118568	0.3624	55.0	3129.601872444153
90	0.25362825	0.027975164	0.34212187	0.19419076	59.532932	3.273197	1.3538467	7.471187	-1.8238773	910000	-1.0299683e-08	0.9188909	-0.087095074	-0.8802241	10.388479	0.015130966	0.3073	38.0	3165.5288047790527
91	0.25652424	0.0255806	0.3443628	0.21485634	58.380116	3.3125699	1.3378434	7.3052545	-2.0259783	920000	1.8310548e-08	0.9635441	-0.08378608	-0.94673616	10.381752	0.015141602	0.2985	35.0	3201.100033044815
92	0.25811967	0.03026508	0.3827447	0.20465128	56.817142	3.3821433	1.3263448	7.420269	-2.355691	930000	2.89917e-08	0.926558	-0.1086745	-0.8685885	10.365729	0.015023016	0.3969	70.0	3239.6229174137115
93	0.2569842	0.028052261	0.35877314	0.20392096	57.728325	3.229728	1.3399775	7.715286	-2.2488992	940000	1.7356873e-08	1.0501517	-0.10077414	-1.0313231	10.379086	0.015098949	0.3645	52.0	3276.976608276367
94	0.25914532	0.031177	0.4281719	0.2157584	56.16854	3.3962727	1.3129139	7.082041	-1.3195252	950000	6.1035155e-09	0.9932282	-0.09812727	-0.96939766	10.358938	0.015045972	0.3489	54.0	3314.2444593906403
95	0.25857124	0.026437052	0.37996095	0.19587237	58.380116	3.2960384	1.3811206	8.183287	-2.0811203	960000	9.918213e-09	1.0131168	-0.110912725	-0.99468875	10.36618	0.015076027	0.4133	72.0	3352.95254945755
96	0.2589587	0.027886955	0.36014426	0.2024405	58.52941	3.373685	1.3547194	7.3285885	-1.3684311	970000	-2.4414062e-08	0.9176195	-0.1152952	-0.90309656	10.353136	0.014986361	0.4355	79.0	3392.719293832779
97	0.2615892	0.028362434	0.34925786	0.20455836	56.63068	3.3555202	1.3703551	7.0893755	-1.7844834	980000	6.2942505e-09	0.8972601	-0.02072124	-0.88403445	10.314	0.017295403	0.2456	6.0	3426.423532962799
98	0.25913286	0.027079137	0.34369642	0.19793639	56.095505	3.258512	1.3796743	7.1565514	-1.5580282	990000	-4.119873e-08	1.0013546	-0.017714802	-0.9829645	10.342501	0.016384678	0.2358	6.0	3460.3503868579865
99	0.25914675	0.026529277	0.36181855	0.21246526	57.601154	3.3557262	1.3648412	7.041383	-1.498517	1000000	-1.6784668e-08	0.9529801	-0.11101175	-0.9390508	10.30105	0.015206036	0.4159	72.0	3498.9805870056152
100	0.26350084	0.027183637	0.36816353	0.20118582	56.293785	3.2641444	1.3955276	7.420809	-1.7138122	1010000	-3.1661987e-08	1.018367	-0.10582407	-1.0007674	10.3244095	0.015113465	0.3943	63.0	3536.8240649700165
101	0.26008505	0.024698356	0.325044	0.20707339	59.13095	3.4211113	1.4062489	7.400252	-1.5154464	1020000	1.6784668e-08	0.91097987	-0.09385165	-0.89681983	10.306273	0.01522919	0.3446	44.0	3572.433310508728
102	0.2596823	0.026492216	0.34603542	0.21603411	60.97561	3.3537757	1.37431	6.9080095	-1.2744844	1030000	-2.822876e-08	0.91972226	-0.08455468	-0.8959606	10.284517	0.015249118	0.2983	37.0	3609.0172126293182
103	0.26313633	0.027733	0.37600395	0.20428698	55.533333	3.4781272	1.3708538	7.41704	-1.75839	1040000	-6.1035155e-09	1.0361513	-0.019713333	-0.9907696	10.305637	0.016612979	0.2495	6.0	3642.2199442386627
104	0.2542699	0.026571363	0.3448999	0.19194177	61.29448	3.3042078	1.3628942	7.5567656	-1.3587267	1050000	-3.8909914e-08	1.0291828	-0.0973508	-1.0117115	10.316444	0.015232844	0.3466	48.0	3677.989562511444
105	0.2592044	0.029935215	0.39241377	0.20931342	60.539394	3.4353383	1.3283409	7.5073786	-1.6025541	1060000	6.1035155e-09	0.9927478	-0.02221904	-0.96216506	10.29352	0.016299741	0.2074	7.0	3711.0052473545074
106	0.2618435	0.025042076	0.33854544	0.21200651	57.566475	3.3642414	1.3894378	8.953782	-1.6104196	1070000	-1.0681152e-08	0.9816249	-0.07886439	-0.9636895	10.283257	0.015474324	0.2779	32.0	3746.300486803055
107	0.26101726	0.024701716	0.33126235	0.19986777	59.088757	3.3372755	1.3986336	7.2544956	-2.3310878	1080000	-2.6702882e-08	0.905649	-0.08405899	-0.8920853	10.251441	0.015186645	0.2909	36.0	3782.521025657654
108	0.26185825	0.0259062	0.3397572	0.2046054	61.537037	3.487613	1.3697393	7.172353	-2.979741	1090000	3.0136107e-08	0.92224973	-0.098329745	-0.90018517	10.282335	0.015136223	0.3412	51.0	3819.3312458992004
109	0.26272506	0.025522748	0.36316162	0.21345468	61.776398	3.36875	1.3763533	7.6759405	-2.1541562	1100000	1.8310548e-08	0.9724344	-0.100702465	-0.95387465	10.271136	0.015169351	0.3649	53.0	3855.8865835666656
110	0.26121333	0.028306413	0.3647605	0.20448661	59.315475	3.4430368	1.4035319	7.702393	-2.0658624	1110000	7.629395e-09	0.93547666	-0.09203021	-0.89900446	10.244515	0.015254343	0.3355	43.0	3892.3480274677277
111	0.2607576	0.026694078	0.3398587	0.21175443	60.478786	3.4254801	1.3783995	7.6611323	-1.3641233	1120000	-7.629395e-09	0.9294469	-0.09932737	-0.9130887	10.228415	0.0153188445	0.3532	51.0	3928.7748053073883
