Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
36	0.056422904	0.010519609	0.08065135	0.031200796	119.02381	0.9837446	0.22649242	1.7315115	0.020389428	370000	-3.8146974e-09	0.16481686	-0.084836334	-0.110261716	10.794051	0.015097296	0.3085	32.0	1461.184923171997
37	0.054004885	0.013238	0.090450324	0.022509875	113.52273	0.9555139	0.2427264	1.884606	-0.508748	380000	1.5640259e-08	0.15674408	-0.12160876	-0.10758891	10.806541	0.013389463	0.471	79.0	1506.746428489685
38	0.056609172	0.012585148	0.107596695	0.028565088	122.5125	0.9683747	0.22936259	1.7434213	0.032861676	390000	5.1879884e-08	0.15189466	-0.12077818	-0.105161615	10.820638	0.014400922	0.4678	79.0	1552.4438426494598
39	0.05817489	0.0140193105	0.115904815	0.026171824	126.56962	0.9848971	0.23285551	1.8310921	-0.11752161	400000	4.577637e-09	0.16282865	-0.085839964	-0.111831985	10.814959	0.015296893	0.3021	31.0	1591.515765428543
40	0.05523408	0.011154875	0.07629873	0.027595524	120.65854	1.0124384	0.2430728	1.9064109	0.09517577	410000	1.2207031e-08	0.17647529	-0.0849586	-0.122635186	10.77734	0.015337138	0.3031	31.0	1631.321272611618
41	0.057248235	0.012839092	0.09116418	0.020394541	117.47059	0.99011767	0.24078445	1.8480742	-0.04061697	420000	-4.119873e-08	0.17336588	-0.120966434	-0.12502754	10.801806	0.012145218	0.4658	79.0	1676.2297883033752
42	0.057680387	0.011835435	0.09230431	0.024511233	130.4079	0.990538	0.24524842	1.8392036	-0.03838255	430000	4.8828124e-08	0.16829339	-0.117017545	-0.105982855	10.789349	0.014945745	0.4337	66.0	1720.1468460559845
43	0.05754344	0.010540536	0.079169594	0.019039828	130.5	1.001968	0.28129742	1.9755012	-0.2795794	440000	-1.6784668e-08	0.17877653	-0.020313574	-0.13265505	10.802425	0.015436703	0.2481	5.0	1755.7817516326904
44	0.058209937	0.011984491	0.08531831	0.02352438	139.23944	1.0247318	0.23166168	1.9258592	0.11017843	450000	3.2043456e-08	0.1700724	-0.018069638	-0.120613754	10.79523	0.015523483	0.2206	5.0	1792.4830174446106
45	0.05832952	0.010056301	0.08424914	0.034383494	132.65334	1.0457071	0.23734424	1.9106203	-0.16302131	460000	1.373291e-08	0.17177036	-0.017870966	-0.12815392	10.7679825	0.014853205	0.2112	5.0	1828.7416219711304
46	0.059586372	0.011956862	0.1222361	0.032203894	133.28	1.0331439	0.2558298	1.9630964	-0.06635949	470000	3.4332275e-09	0.18445475	-0.11139113	-0.13700257	10.74699	0.015090784	0.4178	60.0	1872.1919531822205
47	0.06043877	0.010535737	0.09263441	0.029978065	131.48685	1.0662785	0.24708807	1.9490902	0.09529038	480000	1.1062622e-08	0.17658006	-0.017581712	-0.13172397	10.767351	0.018414585	0.2519	5.0	1908.7892980575562
48	0.060616016	0.012655941	0.094913274	0.013376715	130.52632	1.05519	0.26160878	1.9623218	-0.22612254	490000	3.2043456e-08	0.17624556	-0.016601676	-0.13265902	10.738672	0.015036107	0.2139	5.0	1944.4529721736908
49	0.06121242	0.010859796	0.097864345	0.023586277	136.25	1.0549592	0.28380466	1.9767458	-0.38232836	500000	-1.2207031e-08	0.18802536	-0.020957332	-0.14308287	10.712556	0.013730625	0.2057	6.0	1980.8953306674957
50	0.06286089	0.016360667	0.13742033	0.031799655	138.06944	1.0758545	0.2540608	1.962813	-0.08645436	510000	2.746582e-08	0.17499937	-0.09571971	-0.1313646	10.736974	0.01506857	0.3445	41.0	2021.0573320388794
51	0.061816834	0.008912198	0.081219114	0.028862104	146.75	1.1138881	0.25317174	2.20103	0.12639397	520000	0.0	0.1742519	-0.114461586	-0.13285583	10.742841	0.015030175	0.4329	70.0	2065.3965446949005
52	0.06215523	0.014923205	0.12090081	0.022586593	143.1884	1.1056396	0.25206894	2.121326	0.15327933	530000	-3.051758e-08	0.17909953	-0.11903044	-0.13774396	10.694901	0.013848548	0.4607	79.0	2110.5654072761536
53	0.064764075	0.012966763	0.11720797	0.041830257	137.25	1.1107045	0.2541921	2.0459614	0.002520267	540000	2.2888185e-09	0.17487122	-0.088104986	-0.100789994	10.734539	0.015167279	0.3139	34.0	2150.461813211441
54	0.061225995	0.015145553	0.119735755	0.020503754	127.28205	1.1102642	0.3257799	2.3257816	-0.16915625	550000	-5.0354004e-08	0.2275201	-0.098606735	-0.18473567	10.716936	0.015188679	0.3565	43.0	2192.688975095749
55	0.0643415	0.015440703	0.112011164	0.022225957	135.46576	1.0878403	0.26500458	2.1541045	-0.011801246	560000	-4.2724608e-08	0.18299326	-0.018196732	-0.14572665	10.750647	0.016379958	0.2345	5.0	2228.2011675834656
56	0.066456735	0.016521908	0.13758554	0.034522958	128.48051	1.1241776	0.26912263	2.2766042	-0.2057728	570000	3.5095216e-08	0.18117397	-0.11907045	-0.14577168	10.714688	0.01225035	0.4647	79.0	2273.4375565052032
57	0.06291102	0.009963604	0.09164805	0.030850671	150.90909	1.1064943	0.26593167	2.3975997	0.082923695	580000	2.4986267e-08	0.18572791	-0.11061951	-0.12578161	10.692128	0.015122849	0.4214	61.0	2316.1423428058624
58	0.062524326	0.01074435	0.09844301	0.03900795	131.38158	1.1179525	0.31917182	2.435192	-0.29699808	590000	-2.670288e-09	0.22482231	-0.11463345	-0.18720254	10.693957	0.015053371	0.4174	66.0	2359.486510038376
59	0.06194691	0.010528206	0.08651399	0.03188038	136.29167	1.109123	0.2615454	2.1263273	-0.011756888	600000	4.1770935e-08	0.19109753	-0.12019955	-0.15777357	10.67668	0.011494914	0.463	79.0	2405.1843588352203
60	0.06715637	0.0098213395	0.107740656	0.039489355	140.57747	1.1100116	0.28073332	2.220913	-0.2658822	610000	1.5258789e-09	0.18628217	-0.07709327	-0.15539384	10.674387	0.015630344	0.2615	27.0	2443.3465950489044
61	0.0642176	0.009997178	0.088718474	0.028010305	146.10294	1.1506568	0.2765318	2.1633253	0.010864837	620000	9.155274e-09	0.19580594	-0.12020081	-0.16467765	10.670309	0.013144997	0.4607	79.0	2488.2338140010834
62	0.0651239	0.010649651	0.0940004	0.03649177	171.84483	1.1593113	0.27833503	2.1260984	-0.006101556	630000	4.2724608e-08	0.18520893	-0.12009272	-0.15510967	10.642537	0.014887268	0.4727	79.0	2533.3054044246674
63	0.06806036	0.007342717	0.092215955	0.051483825	160.70493	1.1694669	0.28434724	2.1203964	0.10098331	640000	3.5858154e-08	0.19302122	-0.018824419	-0.16258453	10.622202	0.015102106	0.2172	5.0	2569.778812646866
64	0.0652507	0.011695209	0.09098244	0.023483159	158.2381	1.2135707	0.2907435	2.2859647	-0.14147536	650000	3.3569336e-08	0.1841911	-0.08708748	-0.15745163	10.668918	0.0153353885	0.3198	33.0	2608.262179851532
65	0.06490262	0.0099629415	0.08700326	0.03896119	142.62857	1.1695238	0.29346395	2.2986505	-0.16584615	660000	-1.525879e-08	0.19523911	-0.12019984	-0.16373402	10.60751	0.014843866	0.4603	79.0	2651.9584622383118
66	0.06394576	0.009514453	0.08511183	0.02772004	155.3125	1.1654183	0.2899404	2.2727253	-0.037065096	670000	8.201599e-09	0.18637043	-0.0942508	-0.16015325	10.620009	0.014996109	0.3385	39.0	2692.633459329605
67	0.06813296	0.016274476	0.118321605	0.027160777	151.58461	1.1607425	0.28716728	2.1634777	0.033913855	680000	2.6702882e-08	0.21612221	-0.017473409	-0.18687202	10.632761	0.016959105	0.2477	5.0	2728.575939655304
68	0.06300244	0.011283506	0.09059944	0.026026145	146.47058	1.2036656	0.30981952	2.3636107	-0.008917309	690000	1.8310548e-08	0.20835772	-0.12020485	-0.18068185	10.602332	0.014539404	0.4561	79.0	2773.5245609283447
69	0.065442584	0.009895723	0.09195057	0.03687338	155.15625	1.1449733	0.29996055	2.1472867	-0.15255958	700000	2.1362304e-08	0.19329995	-0.119284056	-0.16859703	10.605903	0.012855955	0.4606	79.0	2818.71870470047
70	0.06595638	0.013340405	0.120656	0.030099066	153.84375	1.1929185	0.28609642	2.248234	-0.044221442	710000	-1.8310548e-08	0.19254464	-0.018364642	-0.16738623	10.586557	0.018078262	0.2403	5.0	2854.7912409305573
71	0.06700869	0.009684754	0.101000294	0.039530467	161.68852	1.1715968	0.3016814	2.293334	-0.31383276	720000	-9.155274e-09	0.1948248	-0.11898398	-0.15522206	10.5805855	0.014950615	0.4599	79.0	2900.059455871582
72	0.065367214	0.012910172	0.11205117	0.035380896	143.47826	1.2184588	0.32185104	2.3167217	-0.03816127	730000	-1.525879e-08	0.21858057	-0.10266727	-0.19291851	10.591252	0.015194971	0.3681	48.0	2940.2605969905853
73	0.06704384	0.008215617	0.090043694	0.0495269	159.80646	1.1795163	0.292476	2.2432134	0.017218089	740000	2.746582e-08	0.20009413	-0.01815805	-0.17281464	10.544303	0.016083023	0.2084	5.0	2977.0631976127625
74	0.06745484	0.014310801	0.13291126	0.020780727	153.78462	1.1993945	0.28374657	2.363554	-0.13178779	750000	4.577637e-09	0.18760738	-0.12027242	-0.16437574	10.56892	0.013377176	0.4677	79.0	3022.392078399658
75	0.06677407	0.0076215733	0.08891318	0.046344392	154.79688	1.1854157	0.30223563	2.3458073	-0.21542218	760000	-3.3569336e-08	0.19118288	-0.10706417	-0.16925499	10.55432	0.015337065	0.3963	53.0	3065.6837089061737
76	0.06614177	0.010128099	0.08794099	0.0267387	149.4697	1.1943867	0.29491282	2.2952476	-0.086137936	770000	-1.2207031e-08	0.20149754	-0.086130686	-0.17867304	10.545036	0.015267575	0.3143	32.0	3105.3510813713074
77	0.067364074	0.009244172	0.08536599	0.033821	153.63077	1.1880987	0.29685992	2.365049	-0.016083455	780000	6.1035155e-09	0.19036686	-0.119482234	-0.16676895	10.555252	0.014509793	0.4671	79.0	3149.454193353653
78	0.0662176	0.009107856	0.0886014	0.032033663	159.20967	1.2008605	0.29854134	2.2889357	-0.22140001	790000	-3.051758e-08	0.19740704	-0.018748423	-0.17605324	10.497009	0.016448734	0.2388	5.0	3184.9919958114624
79	0.06750129	0.009299664	0.09877835	0.028644715	160.98361	1.1846292	0.2953129	2.464319	-0.040579356	800000	2.746582e-08	0.18797915	-0.021071674	-0.14075312	10.503867	0.014290064	0.2095	6.0	3222.299731492996
80	0.06945341	0.0076055843	0.08236671	0.044972092	163.61667	1.195991	0.35073605	2.443183	-0.44969606	810000	-2.708435e-08	0.23358086	-0.09361115	-0.2113393	10.540041	0.01521154	0.34	38.0	3263.274538755417
81	0.06658891	0.011489475	0.096862756	0.030258993	152.87692	1.2518778	0.31089064	2.3864074	-0.10890713	820000	7.6293943e-10	0.21800122	-0.120241836	-0.19755518	10.506445	0.014493909	0.4646	79.0	3308.8677537441254
82	0.06882001	0.0063064974	0.08150903	0.053761598	171.7931	1.1880354	0.3200181	2.3238068	-0.09199927	830000	9.155274e-09	0.20684138	-0.018624637	-0.18780057	10.516467	0.015499289	0.1844	5.0	3345.7401180267334
83	0.06824785	0.010565812	0.11020815	0.024796508	165.33333	1.2398176	0.31907615	2.3443384	0.016393695	840000	-3.4332274e-08	0.19265144	-0.077768184	-0.17535093	10.476586	0.015335449	0.2857	27.0	3385.0941100120544
84	0.06656934	0.010196972	0.09621951	0.025536297	168.42372	1.2326745	0.30837902	2.2907898	-0.3415911	850000	-2.4414062e-08	0.19802496	-0.10213491	-0.17897615	10.52868	0.015098346	0.3742	49.0	3426.3525676727295
85	0.07013255	0.011476143	0.09230959	0.029050617	158.63492	1.1863148	0.31725696	2.2895696	-0.4332053	860000	1.449585e-08	0.21195693	-0.07578439	-0.19225855	10.459705	0.015578495	0.2755	26.0	3464.147461414337
86	0.06891361	0.008634741	0.09168487	0.038830664	160.53226	1.2540246	0.3205305	2.4734082	-0.033397194	870000	-3.6621095e-08	0.21093272	-0.10379696	-0.09363495	10.476442	0.015163971	0.3892	50.0	3506.1259343624115
87	0.07069887	0.009418999	0.092902265	0.03870649	172.75438	1.2304987	0.4404953	2.7921672	-0.41038942	880000	-3.1280518e-08	0.29537448	-0.019094745	-0.27386618	10.4985895	0.015561072	0.1958	5.0	3542.4838812351227
88	0.067364246	0.014510655	0.124314055	0.021653656	141.2	1.2711959	0.32014626	2.3108451	-0.10366909	890000	1.5258789e-09	0.23124482	-0.018528253	-0.20654039	10.492155	0.01568125	0.207	5.0	3578.7986381053925
89	0.07010417	0.0104323365	0.09995869	0.035123304	163.34427	1.2193443	0.3190438	2.3003905	-0.1911158	900000	1.2588501e-08	0.22049426	-0.12057298	-0.19935371	10.476573	0.011027176	0.4713	79.0	3624.0456898212433
90	0.070854776	0.011941139	0.13034926	0.04552231	153.43077	1.2478442	0.32310593	2.7245655	-0.07985609	910000	1.7547608e-08	0.20443678	-0.022855742	-0.18679714	10.461828	0.013369515	0.1775	6.0	3660.224684238434
91	0.06923996	0.009545738	0.099647895	0.031191852	171.41379	1.2231405	0.3183372	2.3324487	-0.19680782	920000	-2.9754638e-08	0.20459427	-0.09716109	-0.18723427	10.457814	0.015268378	0.3502	42.0	3699.8679690361023
92	0.06847351	0.01163631	0.10567673	0.022182887	150.04546	1.251283	0.3181847	2.3683927	-0.059946753	930000	-5.645752e-08	0.2269997	-0.1185189	-0.20800906	10.439605	0.01369652	0.4634	79.0	3744.5863745212555
93	0.07193169	0.010728422	0.10867211	0.033473864	158.19354	1.222072	0.31307703	2.4239907	0.05217184	940000	-1.0681152e-08	0.21971919	-0.017792407	-0.17465684	10.448913	0.015017493	0.2159	5.0	3780.53102517128
94	0.06836875	0.010489995	0.08558828	0.0228688	156.07812	1.290258	0.3628334	2.5713847	-0.05157668	950000	4.386902e-09	0.25201988	-0.076517075	-0.23235874	10.435627	0.015291119	0.2698	27.0	3820.0185770988464
95	0.07130057	0.00851404	0.10136031	0.042372137	171.8793	1.2547418	0.3174727	2.4048817	-0.12969707	960000	-1.2207031e-08	0.21694373	-0.018018428	-0.19948627	10.448525	0.017757956	0.2223	5.0	3855.159239292145
96	0.07131502	0.010546676	0.09788391	0.036133483	162.31148	1.3028892	0.31339744	2.486847	0.019738607	970000	-1.2207031e-08	0.2189601	-0.017383887	-0.20165195	10.445778	0.016387597	0.2466	5.0	3891.3203551769257
97	0.068013586	0.011921429	0.084186986	0.02327581	159.7742	1.2836101	0.3276653	2.4645948	0.0013580406	980000	-3.7765503e-08	0.23838986	-0.07834303	-0.22059835	10.416576	0.01547063	0.2855	29.0	3930.1159958839417
98	0.07130631	0.008813374	0.09080036	0.04166429	167.59322	1.2678205	0.33332312	2.5216744	-0.10713993	990000	1.525879e-08	0.23620513	-0.117756374	-0.22027446	10.440333	0.015036172	0.4537	77.0	3975.542278289795
99	0.070112474	0.008098089	0.09285967	0.03477472	166.86441	1.2941481	0.33507106	2.5563905	-0.06330321	1000000	1.525879e-08	0.22600411	-0.079850085	-0.21112649	10.389288	0.015282785	0.2755	30.0	4013.9362740516663
100	0.07084489	0.008213124	0.08665955	0.036691744	169.89655	1.289065	0.33489662	2.5160487	-0.010996933	1010000	-1.2207031e-08	0.22773655	-0.11705278	-0.2129755	10.419488	0.014756152	0.4447	79.0	4059.4759628772736
101	0.071141645	0.010374008	0.10273921	0.032200295	164.7	1.2898104	0.32921022	2.5368426	-0.15725791	1020000	-2.746582e-08	0.23407173	-0.018684853	-0.21930826	10.400276	0.016617052	0.2193	5.0	4095.1281781196594
102	0.06865417	0.01231907	0.08568971	0.020375714	160.40323	1.2776787	0.33464646	2.5033257	-0.46559644	1030000	-1.5258789e-09	0.23858295	-0.09940901	-0.19706038	10.387039	0.015141506	0.352	48.0	4137.844741821289
103	0.07088136	0.010348159	0.08389372	0.02856783	170.81035	1.3167646	0.37145296	2.619379	-0.3592109	1040000	2.9754638e-08	0.26584297	-0.09473564	-0.25046378	10.404197	0.015050789	0.3423	40.0	4178.388301610947
104	0.07122761	0.012434199	0.11544808	0.022836782	158.19354	1.286194	0.3363106	2.5552883	-0.14369124	1050000	6.866455e-09	0.22409287	-0.08079719	-0.20972808	10.408587	0.0158339	0.2847	30.0	4217.238544225693
105	0.072703026	0.009886561	0.0998008	0.029307643	175.35715	1.266299	0.3337683	2.580602	-0.11867246	1060000	-6.1035155e-09	0.22566563	-0.021773713	-0.21150298	10.389961	0.014606383	0.2003	6.0	4253.766934871674
106	0.07303439	0.010008296	0.1108112	0.039712656	157.5238	1.3226774	0.32405812	2.529965	0.13175525	1070000	-5.340576e-09	0.232593	-0.10514416	-0.2178814	10.379779	0.014882651	0.3838	55.0	4296.068865776062
107	0.072258554	0.011691875	0.114298224	0.031243447	168.18645	1.2848605	0.32870516	2.4662642	-0.15999371	1080000	-5.722046e-09	0.22746415	-0.11785623	-0.17576826	10.341543	0.014206009	0.45	79.0	4341.881804227829
108	0.07604565	0.008684142	0.0961722	0.05124646	175.4035	1.3318616	0.3832696	2.7151332	-0.20688918	1090000	3.8146972e-08	0.2594855	-0.10382925	-0.2447007	10.366079	0.015024166	0.3672	51.0	4382.674376010895
109	0.072959386	0.010667853	0.093295015	0.03577564	156.60318	1.3530551	0.33667672	2.6584759	0.050943226	1100000	1.6975402e-08	0.23993349	-0.118235804	-0.22685653	10.366148	0.0137930345	0.4611	79.0	4427.7236328125
