Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
29	1.0	0.2	5.216726	0.24765073	5.4318323	4.557774	5.3817635	0.111719854	5.588452	5.258982	96.85714	83.4	118784	186.9794	93.63532	323.09418	-53.60644	186.97983	93.63555	324.1951	-57.263218	188.26195	93.47265	320.42404	-56.515087	-4.561556	4.517674	27.231256	-24.593113	13.436517	13.497441	8.817999	3535.611077308655
30	1.0	0.2	5.2395277	0.19757879	5.4451985	4.7145095	5.3302507	0.035027586	5.4193077	5.2753997	95.34884	90.9	122880	188.82195	94.87185	326.7987	-48.318256	188.82182	94.87159	330.0686	-53.156254	190.11336	94.71766	325.68243	-54.54231	-4.6507316	4.4874067	26.759277	-21.802765	13.300345	13.381016	8.670626	3653.963145971298
31	1.0	0.2	5.2840495	0.16315144	5.489418	4.638439	5.4736004	0.031150844	5.526925	5.4088583	92.5	85.9	126976	190.38876	95.57629	329.82724	-43.56058	190.38884	95.57437	331.0879	-48.65472	191.69395	95.43556	327.9709	-47.169254	-4.7967405	4.47134	25.050373	-22.190987	13.058285	13.069587	8.349415	3777.5272092819214
32	1.0	0.2	5.239069	0.24563476	5.4675517	4.485563	5.414693	0.048136134	5.5134907	5.3573756	91.31111	84.1	131072	191.78455	96.51621	333.30167	-53.352108	191.784	96.51603	335.0004	-45.857655	193.11256	96.39631	333.6661	-45.666573	-4.9126077	4.474096	28.417645	-23.754154	12.849168	12.855536	8.17451	3898.148965358734
33	1.0	0.2	5.2535424	0.1928756	5.475821	4.5163865	5.335942	0.1859935	5.4288735	4.7861257	97.023254	101.2	135168	193.24284	97.409454	335.3318	-63.824993	193.24216	97.40816	336.00098	-58.197594	194.56616	97.30343	334.66672	-66.46352	-5.0071015	4.447171	26.519382	-23.199806	12.845875	12.801604	8.0787325	4018.7990984916687
34	1.0	0.2	5.24878	0.18667637	5.4674206	4.642712	5.424048	0.019539079	5.4567294	5.383554	96.52381	91.9	139264	194.62918	98.29092	337.86832	-51.70441	194.62904	98.28957	338.6525	-55.611755	195.95706	98.19403	336.74673	-63.366848	-5.0555277	4.454381	28.83749	-21.866493	12.81366	12.791377	7.899334	4134.398265361786
35	1.0	0.2	5.1578836	0.2664586	5.48649	4.6003966	5.334606	0.036307834	5.3740125	5.2565346	105.07895	97.7	143360	195.82185	98.95151	341.86212	-49.903492	195.82137	98.95113	340.63168	-57.62839	197.14545	98.87185	338.90265	-59.468376	-5.13504	4.440607	26.745234	-23.115143	12.820103	12.741997	7.821318	4240.605177402496
36	1.0	0.2	5.2356243	0.21153766	5.4788303	4.58762	5.2765284	0.18809764	5.3945537	4.761046	104.15	109.2	147456	196.64536	99.451225	344.60156	-49.077652	196.64511	99.45187	342.1439	-52.886234	197.9538	99.375534	341.74838	-56.168346	-5.151896	4.447441	28.984257	-22.563896	12.999879	12.890499	7.820129	4349.7575097084045
37	1.0	0.2	5.0891113	0.28403822	5.455394	4.621597	5.296103	0.03656678	5.357488	5.23803	111.08108	99.1	151552	197.82141	99.96488	345.6983	-43.082523	197.82185	99.96477	344.3765	-49.41681	199.13539	99.896965	342.57306	-53.56986	-5.1191783	4.476203	26.757679	-22.526436	12.978192	12.8863	7.6879563	4457.412355422974
38	1.0	0.2	5.119496	0.2630069	5.408122	4.518019	5.1554756	0.2678454	5.39864	4.7109847	109.39474	113.6	155648	198.66635	100.50465	347.078	-46.488834	198.66591	100.50528	345.54642	-43.282616	199.9629	100.45043	343.32773	-48.90031	-5.1085305	4.4518676	29.428905	-21.26004	13.091541	12.98513	7.5857596	4567.9583876132965
39	1.0	0.2	5.0078325	0.27941087	5.3769	4.533251	5.0840783	0.24265182	5.3339944	4.6743	118.94118	134.5	159744	199.91525	101.132935	348.90735	-40.930622	199.91557	101.13329	349.08328	-39.959953	201.22804	101.10106	346.23053	-46.21527	-5.0574064	4.5070634	30.934898	-22.79611	13.422378	13.203627	7.6345835	4674.868791341782
40	1.0	0.2	5.058931	0.28404295	5.398155	4.4915695	5.2808585	0.04586304	5.35951	5.203021	105.89474	141.1	163840	201.1596	101.67867	351.13312	-37.757572	201.15958	101.679504	350.58563	-34.66347	202.45674	101.65208	348.7587	-37.40962	-5.121358	4.481268	28.367643	-21.50314	13.608599	13.380258	7.541938	4781.259736299515
41	1.0	0.2	5.133586	0.26281503	5.418475	4.4232664	5.2832603	0.16391969	5.4148474	4.827282	109.3421	107.1	167936	202.02652	102.08719	353.3812	-38.24461	202.02681	102.088776	351.69525	-34.02677	203.32103	102.04367	348.60464	-37.29219	-5.172785	4.469132	27.893799	-22.525774	13.784658	13.500589	7.4880905	4892.3925404548645
42	1.0	0.2	5.0751667	0.25837153	5.3924036	4.6036167	5.38166	0.02933463	5.4247265	5.330257	110.62162	111.1	172032	203.27512	102.31264	352.9896	-32.86544	203.27483	102.31404	353.5467	-33.300972	204.56339	102.26882	351.75504	-32.61903	-5.128279	4.4798965	30.59932	-22.027758	13.969657	13.685429	7.558941	5000.444382429123
43	1.0	0.2	5.133235	0.22463061	5.443026	4.6315737	5.329422	0.034972172	5.366708	5.242292	118.88571	118.8	176128	203.9395	102.67704	355.27176	-32.02517	203.93924	102.68042	354.56027	-31.272018	205.2158	102.62624	351.8702	-32.495384	-5.1407194	4.45657	31.238106	-23.205399	14.312428	13.967026	7.6599483	5109.880280017853
44	1.0	0.2	5.0679965	0.28537518	5.4319754	4.549811	5.222335	0.1968644	5.485474	4.7511687	112.55556	140.4	180224	204.41257	102.87285	356.327	-30.207142	204.41238	102.87439	355.22275	-27.98537	205.67162	102.80026	354.10672	-33.274277	-5.2033186	4.4356637	28.636621	-22.44623	14.399395	13.990011	7.558507	5217.097113609314
45	1.0	0.2	5.0010023	0.29037815	5.4107623	4.446994	5.0428624	0.2612259	5.3177633	4.5714016	120.382355	137.0	184320	205.20505	102.95097	358.15918	-29.087023	205.20506	102.95551	357.17413	-28.571201	206.43074	102.87838	353.70694	-31.034103	-5.236532	4.407976	29.926004	-22.726992	14.569105	14.119298	7.543081	5325.859283447266
46	1.0	0.2	5.0890064	0.26357013	5.358325	4.5301743	4.9443564	0.24438362	5.317558	4.730404	117.08572	152.1	188416	205.8847	102.78976	358.5427	-27.994015	205.88516	102.79327	356.3891	-26.926455	207.09677	102.702835	355.40912	-27.85422	-5.2295094	4.414803	30.792843	-22.312479	14.695042	14.190993	7.503495	5432.108335971832
47	1.0	0.2	5.107516	0.27415097	5.4093146	4.4930854	5.3142653	0.05682934	5.389739	5.2134147	115.2	120.7	192512	206.63197	102.90196	359.6849	-26.56146	206.6322	102.90689	357.6358	-28.595839	207.84879	102.826126	355.398	-26.937805	-5.236878	4.396179	30.252722	-21.994429	14.754954	14.1797905	7.558283	5538.798815488815
