Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
28	1.2	0.2	553.65546	100.25307	956.617	354.94852	583.66406	66.76045	658.2091	435.5134	106.95652	113.1	140000	211.74672	105.445915	367.067	-38.834488	211.74844	105.441795	366.3759	-32.25698	213.12848	105.26077	364.8539	-30.793201	-5.191663	4.0051417	29.463028	-17.54687	11.86359	11.860984	13.218261	593.5394096374512
29	1.2	0.2	613.7646	150.55035	1124.7869	378.4894	626.1917	110.7277	820.12695	447.92136	120.2619	119.5	145000	212.88115	105.828705	368.47403	-37.19717	212.88345	105.825	367.71082	-28.49844	214.24913	105.65535	367.1677	-38.56274	-5.043219	4.021963	109.70289	-17.69554	12.111695	12.107775	13.341252	615.4604709148407
30	1.2	0.2	571.9233	117.49173	899.3126	405.13986	518.5791	38.614315	580.4853	450.5681	112.15909	97.7	150000	213.86292	105.74619	367.77893	-18.52989	213.86517	105.741974	367.02386	-25.617817	215.21555	105.52838	366.98163	-33.878727	-5.146392	3.9898555	31.638187	-17.262054	12.013723	11.961117	13.009131	637.1394543647766
31	1.2	0.2	599.78033	129.31804	975.6082	384.86578	569.0725	109.90387	767.5841	454.3745	116.4186	105.9	155000	215.19429	106.23882	369.18784	-33.921227	215.1965	106.23498	370.27066	-23.485977	216.51491	106.02324	367.43375	-27.923328	-5.212523	3.9987326	32.97669	-17.064337	12.069581	11.957112	12.881158	659.1122870445251
32	1.2	0.2	571.9561	142.75368	1224.3341	360.73633	543.9884	59.058254	689.3853	498.61237	111.35555	100.4	160000	216.29924	106.81342	371.76987	-34.05754	216.30002	106.811295	371.0788	-21.568306	217.6184	106.62767	369.7532	-34.424297	-5.2273593	4.0075235	39.06309	-18.902157	12.11088	12.055236	12.616303	680.9442486763
33	1.2	0.2	576.7069	134.04271	1106.9296	298.77884	593.6711	115.55788	863.4094	512.1967	111.35555	110.8	165000	216.62737	107.0914	372.0683	-31.170069	216.62793	107.09065	372.6712	-24.364765	217.91624	106.89337	370.60352	-34.76519	-5.2201324	3.9815173	35.53489	-17.323511	12.196433	12.1579895	12.678859	702.9264898300171
34	1.2	0.2	593.62476	133.32295	1055.9525	363.31915	497.02362	36.93703	567.70654	420.34824	116.04651	90.7	170000	217.57867	107.00558	372.36023	-37.495907	217.57945	107.002846	374.09946	-20.750338	218.84047	106.80807	371.7896	-41.43967	-5.274353	4.0040655	34.353043	-16.975021	12.146459	12.128624	12.515978	724.7997517585754
35	1.2	0.2	580.726	128.21683	976.4305	367.4692	600.69244	78.33735	744.39685	460.47614	111.4	113.4	175000	218.23625	107.02176	375.09998	-36.40666	218.23727	107.02027	372.45844	-28.16178	219.48076	106.81744	372.32266	-32.660503	-5.372168	3.9556568	32.24671	-17.903399	12.048577	12.038004	12.211859	746.8689787387848
36	1.2	0.2	582.1891	122.8586	1243.8392	440.1216	567.96783	54.368008	692.19165	486.73816	112.954544	106.4	180000	218.4889	107.0451	373.0761	-36.762157	218.49026	107.0424	373.0358	-22.121323	219.7093	106.84778	372.5114	-18.14453	-5.440381	3.9335878	32.649273	-16.370949	12.068621	12.031071	12.130522	769.1679630279541
37	1.2	0.2	611.15424	125.09527	903.00226	406.92877	543.44354	47.63008	608.9926	484.5926	119.02381	100.4	185000	219.72432	107.63244	372.94366	-26.394218	219.72523	107.63109	372.96426	-39.277885	220.94017	107.42999	372.4586	-25.361973	-5.514651	3.872751	30.229465	-17.824911	12.143345	12.066962	11.964791	791.2076044082642
38	1.2	0.2	571.19867	111.20809	959.5744	408.96426	627.81915	76.39533	765.0695	500.69443	111.17778	119.3	190000	220.77078	107.965996	376.0426	-27.736519	220.77263	107.96354	377.09705	-36.43315	221.97832	107.763756	373.4371	-23.243288	-5.5963902	3.8844547	32.396057	-17.350641	11.926519	11.832814	11.771603	813.3488900661469
39	1.2	0.2	599.3406	100.87147	820.24304	360.03458	732.452	115.54394	976.8395	521.85815	116.325584	143.4	195000	221.49922	108.06366	375.4804	-39.76495	221.50069	108.06112	374.13034	-41.752552	222.70012	107.85363	373.51797	-26.622372	-5.60781	3.8195312	38.413998	-20.956211	11.8467455	11.750303	11.51453	835.8355913162231
40	1.2	0.2	618.61584	114.0312	933.6263	446.8423	557.16614	94.163414	785.77954	437.3578	118.95238	105.9	200000	222.34622	108.57391	376.5902	-27.537222	222.34822	108.57199	376.54645	-23.153652	223.54027	108.378494	374.6558	-25.763561	-5.5950003	3.7994742	49.889297	-17.56215	11.917179	11.790392	11.423418	858.3549449443817
