Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
61	0.15747797	0.033353202	0.3060991	0.10616195	52.19895	1.7738092	0.8781453	5.208471	-1.1360828	620000	3.967285e-08	0.5130291	-0.019140098	-0.48171392	10.69193	0.017137727	0.2491	6.0	2196.7823779582977
62	0.16125649	0.029241543	0.24758136	0.09718823	48.97549	1.7732083	0.92650783	4.872725	-1.2000763	630000	6.866455e-09	0.48067895	-0.07770777	-0.46182826	10.673297	0.015181671	0.2657	33.0	2231.501670360565
63	0.15810047	0.030597921	0.2857454	0.09923104	51.796875	1.7602688	0.9205027	4.949578	-1.4226758	640000	1.1444092e-08	0.45953965	-0.090756476	-0.41692832	10.660557	0.015262164	0.3229	44.0	2267.255620956421
64	0.16200922	0.03279454	0.28506696	0.104918994	54.244564	1.7615154	0.9352699	4.668356	-1.6326244	650000	-1.2207031e-08	0.52112913	-0.10020504	-0.48896408	10.702621	0.015267881	0.356	57.0	2304.7793142795563
65	0.1638034	0.036515612	0.34831527	0.10590943	51.989582	1.8349217	0.9325589	5.5001936	-1.4703803	660000	1.0681152e-08	0.53710157	-0.08893686	-0.5085251	10.641051	0.015344259	0.3072	43.0	2340.6067204475403
66	0.15893076	0.032125033	0.2824714	0.0949892	54.675823	1.8231027	0.91224056	4.964485	-0.9550849	670000	-3.6621095e-08	0.505088	-0.1014586	-0.4756828	10.659536	0.015160644	0.3687	57.0	2377.93568110466
67	0.16292901	0.036235873	0.29913265	0.10889172	54.431694	1.8416497	0.9603313	5.1402416	-1.3806127	680000	-1.9454957e-08	0.5303545	-0.093059756	-0.47900292	10.666003	0.0152571285	0.3154	48.0	2414.6814348697662
68	0.16363332	0.036295302	0.30911726	0.0990729	54.57377	1.845344	0.96784407	5.4411063	-1.1558821	690000	-2.746582e-08	0.5512878	-0.084345326	-0.53015554	10.629379	0.01519476	0.2927	38.0	2449.915765285492
69	0.15749471	0.028414909	0.2554081	0.105952166	55.466667	1.8282095	0.9369422	5.1069937	-1.637612	700000	5.9890745e-08	0.5177654	-0.09977091	-0.48919576	10.636495	0.015372491	0.3519	56.0	2486.7530720233917
70	0.16033417	0.030656237	0.27189052	0.0934582	54.62295	1.8552097	0.9443762	5.16973	-1.3944452	710000	2.5177002e-08	0.50826544	-0.07892433	-0.48810583	10.625246	0.015513776	0.2643	33.0	2522.504317522049
71	0.16880889	0.034978263	0.268247	0.106634095	52.342106	1.8452582	0.9716024	5.050313	-1.7731249	720000	-1.2207031e-08	0.5531961	-0.09164183	-0.52076995	10.6131735	0.0151618915	0.3218	46.0	2558.268349647522
72	0.16289736	0.033553276	0.29178706	0.111773565	54.32787	1.8482314	0.93641734	5.070674	-1.1186466	730000	-1.8310548e-08	0.5501651	-0.09188931	-0.5301277	10.630339	0.01512967	0.321	46.0	2594.914470434189
73	0.16336435	0.030540993	0.2544292	0.10589426	54.437157	1.8557615	0.9728798	5.601493	-1.15833	740000	-1.449585e-08	0.5534178	-0.084913805	-0.5219524	10.584975	0.015246291	0.2915	39.0	2631.6874096393585
74	0.1624632	0.02995644	0.2580165	0.09779325	57.045715	1.9095047	0.96054256	5.4253607	-1.2487288	750000	-7.6293943e-10	0.55734843	-0.017422928	-0.54233927	10.605228	0.016965415	0.2253	6.0	2665.1052947044373
