Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
39	0.18664871	0.08102676	0.39750803	0.074752	22.694445	1.7504604	1.1079248	4.2475567	-2.0858026	163840	-1.5366822e-08	0.7407714	-0.058833197	-0.6487949	10.976046	0.01650456	0.25317383	15.0	498.09844517707825
40	0.20003612	0.08264457	0.41647118	0.07498818	22.832403	1.6748897	1.0719415	4.2728653	-1.7967682	167936	1.8626451e-09	0.86025107	-0.06736666	-0.73627156	10.996431	0.0153595805	0.27514648	18.0	510.62980246543884
41	0.19715223	0.07815006	0.41303056	0.08403061	24.357143	1.6140466	1.070597	4.341061	-1.7100744	172032	8.381903e-09	1.0772005	-0.09364079	-0.8860018	11.0243	0.015590798	0.33862305	31.0	523.1831891536713
42	0.19162703	0.07892063	0.37763482	0.07850653	23.142046	1.7969433	1.2562711	4.498737	-2.5086164	176128	-4.377216e-08	1.0784194	-0.06695494	-0.8384998	10.902259	0.017226491	0.27856445	18.0	535.2560935020447
43	0.20585957	0.083654255	0.3834116	0.07582241	23.601156	1.6925986	1.2469039	4.5809207	-2.0161653	180224	-2.6077032e-08	1.1595954	-0.061046984	-0.7762227	10.947571	0.015433264	0.25830078	16.0	547.4225566387177
44	0.20429482	0.09036284	0.40364775	0.07264676	23.595375	1.4322242	1.2911061	4.625629	-3.244235	184320	-2.9802322e-08	1.3003411	-0.052303307	-1.1730771	10.986542	0.016859038	0.21411133	13.0	559.5073306560516
45	0.19610988	0.08274163	0.38098156	0.079356536	22.244566	1.8768586	1.2382649	4.742438	-1.8675141	188416	3.562309e-08	0.9774842	-0.11269955	-0.8669281	10.990388	0.015184435	0.4111328	50.0	572.5032088756561
46	0.2054385	0.08462143	0.43002212	0.078865826	21.88172	1.8809336	1.2151506	5.118354	-1.6571469	192512	-5.4948032e-08	0.88556457	-0.05988859	-0.77075225	10.951318	0.016354697	0.23876953	15.0	584.6946806907654
47	0.19587119	0.08116731	0.4050026	0.07892188	23.807018	1.9680337	1.2010055	5.2465296	-2.0582075	196608	-1.4086254e-08	1.081673	-0.065130934	-0.9222462	10.935491	0.015961535	0.24951172	17.0	596.941668510437
48	0.20776498	0.08805902	0.39004725	0.07788954	24.118343	1.6975539	1.2917085	4.7876196	-2.4000263	200704	-1.2572855e-08	1.1173232	-0.08887523	-0.99122584	10.952684	0.015330867	0.3112793	30.0	609.4509630203247
49	0.21481353	0.08563465	0.38595244	0.081401534	22.854748	2.02051	1.2837228	4.801698	-2.7613926	204800	4.1211024e-08	1.0903656	-0.032625746	-0.9718203	10.986822	0.016616074	0.19970703	7.0	621.5168468952179
50	0.19600682	0.07971238	0.3811154	0.07143995	23.297142	1.9297078	1.267931	4.7949724	-2.5658288	208896	-1.4901161e-08	0.95707893	-0.050894037	-0.85104966	10.928057	0.015438141	0.21777344	13.0	633.8363790512085
51	0.21444148	0.08507334	0.3971032	0.078180894	22.949438	1.9337729	1.2285225	4.824267	-1.9490376	212992	1.6705599e-08	1.0933858	-0.03569085	-0.9630673	10.953136	0.0147806	0.2097168	8.0	645.7113184928894
52	0.20704678	0.083485715	0.3802402	0.07537159	23.70349	1.958427	1.2528213	6.1172466	-2.5112042	217088	3.0733645e-08	1.0474255	-0.05034044	-0.9260901	11.027911	0.016401444	0.24682617	13.0	657.7530174255371
53	0.1961761	0.07568453	0.37777564	0.0858241	23.261364	1.8126643	1.31736	4.855635	-2.5876245	221184	5.401671e-08	1.0642629	-0.09023806	-0.915478	10.944625	0.015075941	0.3161621	29.0	670.2387442588806
54	0.21273334	0.083350755	0.3821944	0.0780627	22.681564	1.7482023	1.1993779	4.8919306	-1.9573779	225280	-1.3038516e-08	1.0142211	-0.06873616	-0.89416313	10.92465	0.015782844	0.29101562	18.0	682.3731956481934
55	0.21522488	0.08168357	0.39615497	0.07726737	23.112995	2.0834477	1.2882217	4.930578	-1.7677078	229376	1.8626451e-08	1.0623685	-0.08567351	-0.93801117	10.970686	0.015199089	0.28100586	27.0	694.970379114151
56	0.21778281	0.085195445	0.39455828	0.072403096	22.535912	1.8829411	1.2690662	4.9366035	-2.3255758	233472	3.958121e-08	1.1098205	-0.11447784	-0.96680415	10.999467	0.015213342	0.42626953	52.0	708.0448658466339
57	0.21434255	0.088973746	0.40896553	0.07328253	22.815643	1.8567369	1.3249724	4.97431	-2.4904475	237568	-9.313226e-09	1.1790705	-0.046779267	-0.8103118	10.99654	0.016451852	0.17993164	11.0	720.0781126022339
58	0.2249331	0.09274859	0.3831824	0.069511086	23.982353	1.5782042	1.3830528	4.9917583	-3.6020823	241664	-4.5867637e-08	1.3121953	-0.11190515	-1.181169	10.963275	0.015256144	0.4128418	49.0	732.9089696407318
59	0.20102444	0.08113366	0.39903894	0.07693996	23.94706	1.9771405	1.315475	4.999312	-2.039576	245760	3.0267984e-08	1.1442374	-0.06385275	-0.9897901	10.897124	0.015765904	0.26123047	16.0	745.053738117218
60	0.22271672	0.08119366	0.39227945	0.07292329	24.07059	2.0780354	1.208287	4.996728	-1.9322577	249856	5.2154064e-08	1.03233	-0.065659784	-0.9085782	10.949978	0.016666677	0.27978516	17.0	757.4726321697235
61	0.21323043	0.085764214	0.4223005	0.07770976	22.478022	1.9736038	1.3550748	5.0338793	-2.380622	253952	4.656613e-08	1.0981976	-0.051418588	-0.98773074	10.982748	0.015857862	0.23950195	12.0	769.5196776390076
62	0.22676113	0.08917281	0.3969151	0.080803335	23.80814	1.9971554	1.2893032	5.053369	-1.7304058	258048	2.9336661e-08	1.0887892	-0.03554217	-0.96557766	10.920738	0.015147954	0.20117188	8.0	781.4936673641205
63	0.21234864	0.08595525	0.397428	0.08137395	23.107346	1.996628	1.2335722	5.0546947	-3.0917888	262144	-6.519258e-09	1.070848	-0.09661335	-0.8973707	10.863775	0.01538953	0.3388672	35.0	794.1652462482452
64	0.21505894	0.086349346	0.3939252	0.07846894	23.405714	2.031858	1.3128514	5.0659704	-2.2423744	266240	4.656613e-09	1.0930117	-0.06670612	-0.96133995	10.967129	0.015607536	0.23779297	18.0	806.4925556182861
65	0.2223613	0.08291955	0.38519838	0.08618125	23.28	1.9042149	1.2871691	5.079891	-2.493072	270336	-4.1909516e-08	1.0765882	-0.1021554	-0.93962145	10.865199	0.015374967	0.3684082	38.0	819.1765353679657
66	0.2357882	0.081127785	0.4176452	0.0788774	24.16568	2.0546422	1.3314449	5.090219	-2.1482444	274432	-6.519258e-09	1.1799331	-0.07354878	-1.0375628	10.981787	0.015698314	0.28881836	20.0	831.3830683231354
67	0.2207375	0.08533166	0.39408422	0.08013276	22.960674	2.1869576	1.3676248	5.091319	-2.2542334	278528	-4.0978193e-08	1.0242623	-0.08963123	-0.9038772	10.908487	0.015350449	0.30322266	28.0	843.9371883869171
68	0.22808824	0.08964094	0.41160017	0.07013991	22.871508	1.9604052	1.3358605	5.1026416	-2.6476107	282624	-2.0721927e-08	1.0313576	-0.035171553	-0.895663	10.881447	0.016112143	0.19433594	8.0	855.9391021728516
69	0.2237195	0.09073432	0.39062944	0.07695094	23.0	2.0516386	1.3055317	5.10002	-1.8538418	286720	4.0978193e-08	1.0364494	-0.05581304	-0.8970222	10.955148	0.01682384	0.2397461	14.0	868.0436406135559
70	0.22388871	0.08727476	0.40079468	0.085339755	23.900585	1.9218173	1.3543154	5.122944	-2.2353654	290816	1.8626451e-08	1.074498	-0.065366164	-0.95279324	10.919218	0.016007304	0.24047852	18.0	880.5295567512512
71	0.22205004	0.091355376	0.39182213	0.07824537	23.413794	2.0192778	1.3228312	5.147442	-1.8123178	294912	2.0489097e-08	1.0799613	-0.06339758	-0.93300945	10.926805	0.016025677	0.26831055	17.0	892.7619431018829
72	0.22287922	0.087064154	0.37796962	0.07650677	23.601156	1.9501014	1.3713171	5.132798	-2.975873	299008	3.3760443e-08	1.0961431	-0.064372905	-0.94200116	10.911199	0.015952423	0.26489258	17.0	904.9334552288055
73	0.21291427	0.07995848	0.37420642	0.07844279	23.135593	1.8439344	1.3393375	5.170473	-3.4370928	303104	-1.9557774e-08	1.0303253	-0.067846365	-0.8537721	10.929165	0.015697377	0.27539062	19.0	917.300005197525
74	0.22001702	0.08484383	0.38850868	0.07622082	23.738373	1.8097587	1.2816647	5.166748	-2.3508902	307200	2.7939677e-08	1.1454532	-0.099343166	-1.0135149	10.942151	0.015421098	0.35986328	36.0	929.927627325058
75	0.21936192	0.08125787	0.4190262	0.078351796	23.847954	2.1556253	1.3217065	5.1794443	-2.29748	311296	-7.0780516e-08	1.0473138	-0.0811799	-0.9325203	10.888393	0.01538378	0.29370117	24.0	942.3460140228271
76	0.23001179	0.08481776	0.3840586	0.0686425	23.94152	2.0942879	1.3178053	5.1960673	-2.206573	315392	-1.7229468e-08	1.0411799	-0.0729094	-0.8904782	10.84119	0.016739234	0.28955078	20.0	954.5935113430023
77	0.23536058	0.0879986	0.4110468	0.08235388	23.227272	2.3420897	1.3372755	5.1877637	-2.242064	319488	-1.2922101e-08	1.0242116	-0.09254272	-0.88394874	10.847069	0.01528335	0.31713867	31.0	967.1699266433716
78	0.22010097	0.08348893	0.38094723	0.07861332	23.238636	2.2723508	1.4422423	5.211868	-2.60211	323584	-3.259629e-09	1.1858604	-0.032128926	-1.0641909	10.885477	0.016822502	0.20239258	7.0	979.2922115325928
79	0.2387174	0.08730057	0.39898735	0.089022264	23.790697	2.1910572	1.3195236	5.2333956	-2.131167	327680	4.0978193e-08	1.131829	-0.045772724	-0.9788329	10.896095	0.015079604	0.22192383	11.0	991.4155714511871
80	0.22580649	0.0909595	0.41074276	0.07673704	23.589596	2.0715616	1.3659102	5.252303	-2.5086842	331776	-3.1664968e-08	1.0490341	-0.057558365	-0.90189767	10.887312	0.01730192	0.27612305	15.0	1003.7495243549347
81	0.23579107	0.093646854	0.40674105	0.07279042	23.65896	2.2974725	1.3787776	5.248838	-2.8712878	335872	-6.7055225e-08	1.0659873	-0.05723066	-0.847664	10.97305	0.015853222	0.24438477	15.0	1015.8396174907684
82	0.22604121	0.0898308	0.39064148	0.08511866	23.75	1.7803097	1.4240196	5.2894216	-2.755114	339968	-3.5390258e-08	1.165327	-0.09809814	-1.0051569	10.92538	0.015231139	0.34375	35.0	1028.327420949936
83	0.24062172	0.08718132	0.38795114	0.07948323	24.094675	2.271027	1.321941	5.2845736	-1.5235825	344064	-2.0489097e-08	1.0944301	-0.05314052	-0.8438859	10.940277	0.016614897	0.24389648	13.0	1040.4006583690643
