Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
28	1.2	0.2	590.64325	127.07606	953.4112	440.4375	561.6575	56.674328	675.42084	468.5754	116.02273	105.7	140000	214.38162	105.56864	367.54593	-45.7134	214.38113	105.572075	367.61337	-42.78179	215.77054	105.26029	366.03952	-24.030134	-5.024027	4.417567	31.54739	-16.395336	11.409925	11.083875	12.386505	681.7523958683014
29	1.2	0.2	573.0959	128.13315	1032.437	369.70377	675.53064	137.95474	984.3452	535.90607	114.790695	129.3	145000	214.96097	105.83019	369.65735	-32.933445	214.96117	105.8338	367.1892	-16.771923	216.30676	105.53376	368.91803	-18.163252	-5.108021	4.3793616	85.3482	-18.089653	11.658408	11.225747	12.433736	706.8583006858826
30	1.2	0.2	573.14056	118.53012	982.6783	373.7684	494.1455	24.106	554.24066	471.3603	110.608696	92.3	150000	216.1068	105.8734	369.11398	-25.442148	216.10663	105.87693	367.51398	-45.324883	217.4308	105.55385	368.92737	-17.606478	-5.020137	4.3207755	34.29719	-18.32688	11.674868	11.250461	12.337944	732.0906572341919
31	1.2	0.2	553.7451	105.09143	976.2985	422.3662	663.0448	110.32348	857.7331	482.34277	108.065216	130.8	155000	217.29123	106.19469	371.26434	-18.373018	217.29187	106.19755	371.24426	-24.904009	218.61494	105.87635	369.63864	-27.500834	-5.0422072	4.3509874	32.444202	-16.52955	11.482762	11.009154	11.851652	757.4185402393341
32	1.2	0.2	601.5531	108.06735	816.228	374.31265	650.5563	155.49371	985.994	367.6104	116.71429	127.0	160000	218.42487	106.70389	373.42926	-25.942522	218.42456	106.70835	374.06973	-28.25392	219.73596	106.38487	372.83957	-28.702805	-4.909158	4.3909388	40.039627	-17.753017	11.390337	10.987545	11.824162	782.4693732261658
33	1.2	0.2	571.0388	147.68124	1197.9097	380.81235	523.31195	28.988655	573.72455	474.9065	110.304344	96.3	165000	219.24644	106.90047	373.56592	-21.37538	219.2456	106.90353	372.0828	-16.741396	220.53702	106.58816	372.40448	-13.344086	-4.901024	4.3385763	32.010963	-17.97379	11.388745	11.041687	11.766718	807.8456258773804
34	1.2	0.2	646.86426	164.05031	1113.2113	403.22342	643.2706	71.17419	796.70544	505.84775	125.675	122.8	170000	220.23221	107.33067	373.42517	-17.176912	220.23257	107.33467	372.9168	-22.540396	221.51721	107.02451	372.3353	-23.670902	-4.9880958	4.351338	34.30667	-18.269821	11.436147	10.996832	11.584045	833.3921990394592
35	1.2	0.2	602.72003	146.13081	1182.0459	418.3841	679.61835	242.8885	1274.7539	435.75977	117.59524	135.8	175000	222.00485	107.641846	374.3772	-17.057617	222.00471	107.645355	374.1013	-23.692797	223.28372	107.34027	374.8876	-20.256378	-4.8934317	4.4307632	33.259296	-17.190928	11.3914385	10.973214	11.619799	858.7829794883728
36	1.2	0.2	604.821	86.40039	799.6437	447.91782	819.4979	163.47171	1006.6605	539.8961	116.69768	164.5	180000	222.42137	108.10398	375.95258	-17.584627	222.42114	108.10799	376.27545	-22.109615	223.69199	107.81314	374.81778	-24.652145	-4.940595	4.410642	34.56084	-17.020449	11.511356	10.971209	11.360672	884.9237504005432
37	1.2	0.2	643.54834	125.677185	960.7957	484.85458	557.505	29.214481	620.59247	511.4212	126.15	102.5	185000	223.35965	108.275444	377.77875	-29.434969	223.36002	108.28047	376.80225	-34.025932	224.60219	107.964874	375.9846	-46.36044	-5.008453	4.3956203	34.34709	-17.79772	11.475356	11.0035095	11.338286	910.4434628486633
