Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
107	0.71408266	0.04446541	0.7979302	0.524621	12.401216	5.250744	4.7683716e-07	5.2507443	5.2507443	442368	0.06998896	6.9017005	-0.035309047	-0.0064336457	16.389238	0.015608014	0.18039216	15.0	525.8182628154755
108	0.7175734	0.039409537	0.7966836	0.561689	12.930159	5.2404943	0.0	5.2404943	5.2404943	446464	0.035743743	8.248248	-0.041825544	0.0010504723	16.460978	0.01187832	0.1882353	15.0	530.366840839386
109	0.7184382	0.044114072	0.7993667	0.55523556	12.630435	5.233485	4.7683716e-07	5.2334847	5.2334847	450560	0.07905812	7.3441834	-0.0006110303	-0.001399676	16.455381	0.031555116	0.20784314	0.0	534.4792730808258
110	0.7126296	0.04824106	0.7844816	0.51566315	13.051118	5.2273593	4.7683716e-07	5.22736	5.22736	454656	0.12765214	7.7634087	-0.00046629956	-0.008007526	16.150606	0.015689494	0.19215687	0.0	538.9031343460083
111	0.71541566	0.04375326	0.80322826	0.54356986	12.290909	5.208756	0.0	5.208756	5.208756	458752	-0.0344317	7.2386723	-0.00038574822	0.00065279007	16.575136	0.03668456	0.21568628	0.0	543.0110652446747
112	0.71727633	0.04311923	0.7852729	0.5532589	12.971337	5.2059135	9.536743e-07	5.2059145	5.2059145	462848	0.06867614	7.689964	-9.228662e-05	-0.00053596497	16.415747	0.0418835	0.15294118	0.0	547.1029896736145
113	0.719349	0.043685377	0.7902923	0.5394403	13.302932	5.20305	4.7683716e-07	5.2030506	5.2030506	466944	0.039449215	7.5983224	-0.0005261898	-0.0043369927	16.257357	0.015752	0.18431373	0.0	551.2949478626251
114	0.7163053	0.045795582	0.79629135	0.5292322	12.563467	5.1891294	4.7683716e-07	5.18913	5.18913	471040	0.029712336	7.3033524	-0.00031880444	0.00033187866	16.26947	0.015556197	0.17254902	0.0	555.474559545517
115	0.7165224	0.044445284	0.7868865	0.52755153	12.870663	5.183381	9.536743e-07	5.183382	5.183382	475136	-0.043839168	7.378163	-0.00038985815	-0.0036420822	16.343359	0.03059041	0.2	0.0	559.6584765911102
116	0.71736276	0.044415854	0.7905102	0.5433358	12.570988	5.1944475	0.0	5.1944475	5.1944475	479232	0.045658063	7.345097	-0.0005722765	-0.00014893214	16.40055	0.02628137	0.22745098	0.0	563.8877861499786
117	0.7178168	0.04167632	0.7937902	0.55654967	12.69782	5.2026405	4.7683716e-07	5.20264	5.20264	483328	-0.099653445	7.318346	-0.00036395466	-0.009393374	16.62597	0.040058613	0.20784314	0.0	568.076470375061
