Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
36	0.2273237	0.022187976	0.26450074	0.16402619	16.262949	1.1033647	0.9578899	3.7024574	0.10842523	151552	5.122274e-08	0.0021641147	-0.034472678	-0.0012891422	10.948776	0.01626025	0.22070312	19.0	681.9995241165161
37	0.22758469	0.020817598	0.2667359	0.17027815	16.142292	1.1114581	0.96866167	3.789267	0.10134885	155648	-8.614734e-09	0.00079234154	-0.046240754	-0.00039387844	10.979551	0.015163764	0.24902344	21.0	700.3489146232605
38	0.22705683	0.022138933	0.26412472	0.16304523	16.318726	1.1189928	0.97329754	3.7870526	0.11194636	159744	-2.9569492e-08	0.0017730345	-0.06123253	-0.00076562224	10.962418	0.010028435	0.31274414	127.0	721.5221638679504
39	0.23062505	0.021943646	0.26611477	0.15974046	16.417671	1.1219919	0.973709	3.7585218	0.114376426	163840	-9.313226e-10	0.0027788577	-0.025818322	-0.0016508846	10.954245	0.016951408	0.18310547	10.0	739.4346766471863
40	0.23029636	0.023002524	0.26540354	0.16174783	16.25498	1.1374558	0.97820157	3.839112	0.11183916	167936	-3.4924597e-09	0.0016568939	-0.024550745	-0.00087239523	10.975008	0.017245037	0.23706055	9.0	757.437228679657
41	0.22896153	0.024669982	0.26571125	0.16292086	16.657143	1.1264353	0.9789575	3.8272672	0.107156835	172032	-1.1175871e-08	0.0013186453	-0.026089858	-0.00084935816	11.004204	0.016888298	0.18969727	9.0	775.4739811420441
42	0.23063484	0.024720816	0.26744038	0.16125812	16.25397	1.1357439	0.97834724	3.8193824	0.10254894	176128	9.080395e-09	0.0016072593	-0.020293178	-0.0007637093	10.8848	0.016070694	0.23950195	8.0	793.5235056877136
43	0.22864245	0.024250878	0.265696	0.16915275	16.25397	1.1367195	0.97834074	3.8969426	0.11674151	180224	-1.6530976e-08	0.0015710811	-0.03322259	-0.0008876182	10.93064	0.015185131	0.21411133	17.0	811.3874073028564
44	0.23190658	0.023389302	0.26586667	0.15909769	16.142292	1.1306595	0.97732306	3.8611794	0.10638334	184320	-1.7229468e-08	0.0010962032	-0.023780674	-0.00080963364	10.970132	0.017303169	0.18383789	8.0	829.6490395069122
45	0.2287461	0.024404118	0.26626703	0.16046542	16.546558	1.1371825	0.9755619	3.9160738	0.10877401	188416	2.561137e-08	0.0017750481	-0.0193212	-0.0009537578	10.974427	0.018937938	0.24243164	7.0	847.4856045246124
